ticket_id,device_id,firmware_version,created_at,error_code,issue_type,resolution,rma_issued
TKT_735661,DEV_0212,10.203.1,2090-12-24 00:00:00,ERR_UPDATE_100,performance,workaround,0
TKT_367258,DEV_0278,10.184.1,2083-11-30 00:00:00,ERR_STREAM_108,update_failure,fixed,0
TKT_363565,DEV_0364,10.176.24,2080-11-09 00:00:00,ERR_NETWORK_107,performance,rma,1
TKT_911596,DEV_0400,10.55.8,2041-08-25 00:00:00,ERR_UPDATE_106,hardware,workaround,0
TKT_308785,DEV_0406,10.169.1,2077-10-30 00:00:00,ERR_CRASH_103,update_failure,no_issue,0
TKT_363882,DEV_0212,10.193.0,2086-08-11 00:00:00,ERR_UPDATE_104,connectivity,rma,1
TKT_972049,DEV_0315,10.27.14,2032-07-29 00:00:00,ERR_NETWORK_104,hardware,rma,1
TKT_163470,DEV_0482,10.137.3,2067-06-09 00:00:00,ERR_CRASH_101,connectivity,rma,1
TKT_871756,DEV_0167,10.56.0,2042-03-19 00:00:00,ERR_STREAM_102,hardware,workaround,0
TKT_220394,DEV_0255,10.168.6,2077-08-17 00:00:00,ERR_NETWORK_103,connectivity,workaround,0
TKT_635582,DEV_0108,10.7.5,2025-08-08 00:00:00,ERR_UPDATE_106,update_failure,no_issue,0
TKT_149567,DEV_0064,10.176.2,2079-05-30 00:00:00,ERR_CRASH_105,update_failure,rma,1
TKT_165420,DEV_0287,10.96.3,2053-12-25 00:00:00,ERR_BOOT_109,performance,no_issue,0
TKT_786505,DEV_0458,10.184.10,2084-07-09 00:00:00,ERR_CRASH_102,crash,workaround,0
TKT_669817,DEV_0327,10.73.0,2047-08-24 00:00:00,ERR_CRASH_109,hardware,no_issue,0
TKT_349111,DEV_0101,10.25.13,2031-06-01 00:00:00,ERR_CRASH_100,hardware,fixed,0
TKT_725300,DEV_0283,10.13.0,2027-09-07 00:00:00,ERR_NETWORK_100,update_failure,no_issue,0
TKT_594990,DEV_0342,10.90.4,2052-05-27 00:00:00,ERR_NETWORK_109,connectivity,fixed,0
TKT_435901,DEV_0391,10.144.0,2070-12-21 00:00:00,ERR_UPDATE_107,connectivity,fixed,0
TKT_123484,DEV_0428,10.27.10,2032-04-01 00:00:00,ERR_BOOT_101,connectivity,workaround,0
TKT_721448,DEV_0233,10.202.5,2090-10-21 00:00:00,ERR_BOOT_106,hardware,workaround,0
TKT_297343,DEV_0189,10.196.9,2088-09-10 00:00:00,ERR_STREAM_101,crash,no_issue,0
TKT_676366,DEV_0312,10.189.2,2085-09-08 00:00:00,ERR_CRASH_109,crash,fixed,0
TKT_540370,DEV_0423,10.158.0,2075-02-11 00:00:00,ERR_CRASH_100,connectivity,fixed,0
TKT_177845,DEV_0055,10.140.0,2068-04-14 00:00:00,ERR_BOOT_109,performance,workaround,0
TKT_222162,DEV_0235,10.203.0,2090-10-25 00:00:00,ERR_UPDATE_104,crash,workaround,0
TKT_116528,DEV_0117,10.35.0,2034-11-27 00:00:00,ERR_CRASH_103,update_failure,fixed,0
TKT_444421,DEV_0096,10.146.2,2071-07-24 00:00:00,ERR_NETWORK_108,hardware,no_issue,0
TKT_829051,DEV_0396,10.32.4,2034-04-17 00:00:00,ERR_NETWORK_107,hardware,workaround,0
TKT_129603,DEV_0192,10.141.5,2069-04-17 00:00:00,ERR_NETWORK_106,hardware,no_issue,0
TKT_145439,DEV_0064,10.60.11,2043-06-04 00:00:00,ERR_STREAM_107,connectivity,fixed,0
TKT_545309,DEV_0448,10.140.1,2068-04-21 00:00:00,ERR_STREAM_101,connectivity,no_issue,0
TKT_167307,DEV_0493,10.189.7,2085-12-07 00:00:00,ERR_STREAM_103,connectivity,workaround,0
TKT_349007,DEV_0379,10.12.4,2026-09-24 00:00:00,ERR_BOOT_105,connectivity,fixed,0
TKT_329143,DEV_0303,10.201.3,2090-05-13 00:00:00,ERR_UPDATE_100,hardware,rma,1
TKT_185979,DEV_0336,10.199.6,2089-10-29 00:00:00,ERR_NETWORK_109,hardware,fixed,0
TKT_586703,DEV_0325,10.60.12,2043-06-23 00:00:00,ERR_UPDATE_100,connectivity,fixed,0
TKT_461535,DEV_0071,10.50.0,2038-10-20 00:00:00,ERR_NETWORK_100,connectivity,fixed,0
TKT_614502,DEV_0382,10.40.9,2036-08-11 00:00:00,ERR_BOOT_107,crash,rma,1
TKT_722454,DEV_0133,10.84.0,2050-06-12 00:00:00,ERR_BOOT_108,update_failure,workaround,0
TKT_385372,DEV_0416,10.3.0,2024-08-14 00:00:00,ERR_STREAM_106,hardware,workaround,0
TKT_439348,DEV_0408,10.111.2,2059-08-03 00:00:00,ERR_CRASH_102,performance,fixed,0
TKT_424263,DEV_0405,10.151.5,2073-04-02 00:00:00,ERR_STREAM_106,performance,no_issue,0
TKT_845117,DEV_0433,10.162.1,2076-01-12 00:00:00,ERR_CRASH_105,performance,rma,1
TKT_980377,DEV_0109,10.53.3,2040-03-20 00:00:00,ERR_UPDATE_100,performance,fixed,0
TKT_578068,DEV_0391,10.136.4,2067-02-19 00:00:00,ERR_NETWORK_107,crash,rma,1
TKT_356340,DEV_0382,10.91.4,2052-09-13 00:00:00,ERR_UPDATE_108,update_failure,workaround,0
TKT_781557,DEV_0025,10.38.5,2035-07-21 00:00:00,ERR_CRASH_105,connectivity,fixed,0
TKT_958667,DEV_0403,10.71.9,2046-12-09 00:00:00,ERR_UPDATE_106,connectivity,fixed,0
TKT_671306,DEV_0287,10.56.0,2042-03-20 00:00:00,ERR_NETWORK_104,connectivity,workaround,0
TKT_989667,DEV_0334,10.76.0,2049-05-06 00:00:00,ERR_NETWORK_100,connectivity,workaround,0
TKT_838132,DEV_0263,10.156.0,2074-04-12 00:00:00,ERR_STREAM_102,hardware,workaround,0
TKT_950142,DEV_0419,10.192.0,2086-05-30 00:00:00,ERR_CRASH_104,crash,fixed,0
TKT_774995,DEV_0002,10.55.4,2041-03-29 00:00:00,ERR_NETWORK_103,connectivity,no_issue,0
TKT_909346,DEV_0435,10.85.1,2050-10-05 00:00:00,ERR_CRASH_101,update_failure,workaround,0
TKT_148032,DEV_0346,10.151.3,2073-02-18 00:00:00,ERR_BOOT_107,performance,no_issue,0
TKT_639772,DEV_0500,10.182.2,2082-09-05 00:00:00,ERR_CRASH_104,crash,fixed,0
TKT_902305,DEV_0299,10.157.3,2074-07-12 00:00:00,ERR_UPDATE_100,hardware,workaround,0
TKT_110026,DEV_0183,10.89.11,2052-01-18 00:00:00,ERR_CRASH_100,update_failure,fixed,0
TKT_295500,DEV_0221,10.199.3,2089-07-12 00:00:00,ERR_STREAM_105,connectivity,workaround,0
TKT_238632,DEV_0214,10.131.4,2065-01-12 00:00:00,ERR_NETWORK_100,crash,fixed,0
TKT_275347,DEV_0386,10.98.2,2054-06-13 00:00:00,ERR_UPDATE_103,connectivity,no_issue,0
TKT_494992,DEV_0117,10.114.0,2060-09-22 00:00:00,ERR_STREAM_103,crash,rma,1
TKT_917120,DEV_0066,10.205.2,2091-11-19 00:00:00,ERR_CRASH_102,update_failure,fixed,0
TKT_727368,DEV_0390,10.25.8,2031-02-03 00:00:00,ERR_STREAM_109,connectivity,workaround,0
TKT_928349,DEV_0300,10.119.0,2061-12-26 00:00:00,ERR_BOOT_104,connectivity,rma,1
TKT_627321,DEV_0381,10.71.4,2046-08-20 00:00:00,ERR_UPDATE_107,hardware,no_issue,0
TKT_599649,DEV_0262,10.66.5,2045-01-28 00:00:00,ERR_CRASH_101,performance,no_issue,0
TKT_962975,DEV_0328,10.74.12,2048-07-21 00:00:00,ERR_STREAM_104,hardware,workaround,0
TKT_635167,DEV_0305,10.101.0,2055-04-15 00:00:00,ERR_BOOT_100,update_failure,no_issue,0
TKT_827907,DEV_0258,10.168.1,2077-06-03 00:00:00,ERR_NETWORK_103,performance,workaround,0
TKT_523362,DEV_0011,10.82.2,2050-05-15 00:00:00,ERR_STREAM_104,connectivity,rma,1
TKT_780706,DEV_0331,10.149.1,2072-04-26 00:00:00,ERR_STREAM_103,update_failure,no_issue,0
TKT_138124,DEV_0157,10.181.0,2082-04-19 00:00:00,ERR_UPDATE_103,connectivity,fixed,0
TKT_500673,DEV_0493,10.113.3,2060-07-18 00:00:00,ERR_CRASH_102,connectivity,no_issue,0
TKT_169051,DEV_0074,10.27.7,2032-01-27 00:00:00,ERR_NETWORK_101,crash,fixed,0
TKT_352916,DEV_0132,10.34.1,2034-10-10 00:00:00,ERR_UPDATE_100,update_failure,workaround,0
TKT_449596,DEV_0062,10.94.8,2053-06-30 00:00:00,ERR_STREAM_106,update_failure,rma,1
TKT_223585,DEV_0143,10.90.4,2052-05-22 00:00:00,ERR_STREAM_101,hardware,fixed,0
TKT_595061,DEV_0121,10.110.10,2059-02-24 00:00:00,ERR_CRASH_103,crash,no_issue,0
TKT_806913,DEV_0443,10.203.4,2091-03-24 00:00:00,ERR_NETWORK_106,update_failure,workaround,0
TKT_341182,DEV_0008,10.117.3,2061-05-12 00:00:00,ERR_STREAM_105,connectivity,fixed,0
TKT_852611,DEV_0021,10.32.0,2034-03-09 00:00:00,ERR_CRASH_102,performance,workaround,0
TKT_301128,DEV_0387,10.103.2,2055-12-21 00:00:00,ERR_CRASH_109,connectivity,no_issue,0
TKT_485419,DEV_0152,10.191.3,2086-04-25 00:00:00,ERR_UPDATE_108,performance,workaround,0
TKT_525426,DEV_0204,10.75.2,2049-02-28 00:00:00,ERR_BOOT_102,connectivity,workaround,0
TKT_393497,DEV_0400,10.168.6,2077-09-15 00:00:00,ERR_STREAM_102,update_failure,rma,1
TKT_505718,DEV_0108,10.95.0,2053-10-10 00:00:00,ERR_BOOT_107,hardware,fixed,0
TKT_883281,DEV_0404,10.52.5,2039-10-04 00:00:00,ERR_CRASH_107,crash,fixed,0
TKT_206255,DEV_0127,10.203.0,2090-10-23 00:00:00,ERR_CRASH_106,crash,workaround,0
TKT_103012,DEV_0168,10.143.14,2070-11-30 00:00:00,ERR_STREAM_100,hardware,no_issue,0
TKT_330907,DEV_0137,10.22.1,2029-11-01 00:00:00,ERR_CRASH_106,performance,workaround,0
TKT_361782,DEV_0331,10.85.1,2050-10-06 00:00:00,ERR_UPDATE_100,update_failure,rma,1
TKT_906785,DEV_0446,10.154.4,2073-11-18 00:00:00,ERR_BOOT_107,hardware,fixed,0
TKT_745887,DEV_0238,10.155.0,2074-03-30 00:00:00,ERR_BOOT_109,update_failure,fixed,0
TKT_554481,DEV_0269,10.183.2,2083-03-06 00:00:00,ERR_UPDATE_106,connectivity,workaround,0
TKT_991953,DEV_0440,10.143.13,2070-11-10 00:00:00,ERR_BOOT_108,crash,workaround,0
TKT_846919,DEV_0374,10.114.1,2060-11-01 00:00:00,ERR_STREAM_107,hardware,no_issue,0
TKT_987743,DEV_0124,10.195.1,2087-09-27 00:00:00,ERR_NETWORK_108,performance,fixed,0
TKT_300122,DEV_0443,10.74.13,2048-09-23 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_634360,DEV_0063,10.94.9,2053-07-30 00:00:00,ERR_NETWORK_105,hardware,workaround,0
TKT_817162,DEV_0333,10.168.0,2077-06-01 00:00:00,ERR_NETWORK_107,hardware,workaround,0
TKT_784300,DEV_0442,10.30.2,2033-10-18 00:00:00,ERR_UPDATE_108,connectivity,fixed,0
TKT_694090,DEV_0018,10.21.0,2029-07-22 00:00:00,ERR_STREAM_108,performance,fixed,0
TKT_697786,DEV_0442,10.137.2,2067-06-12 00:00:00,ERR_STREAM_102,hardware,fixed,0
TKT_325226,DEV_0188,10.177.0,2081-05-07 00:00:00,ERR_BOOT_100,update_failure,fixed,0
TKT_108569,DEV_0321,10.82.2,2050-05-31 00:00:00,ERR_CRASH_109,update_failure,rma,1
TKT_463987,DEV_0168,10.99.4,2055-01-02 00:00:00,ERR_UPDATE_108,performance,no_issue,0
TKT_681431,DEV_0204,10.94.1,2053-02-14 00:00:00,ERR_CRASH_107,crash,fixed,0
TKT_426834,DEV_0093,10.92.3,2053-01-04 00:00:00,ERR_STREAM_103,performance,no_issue,0
TKT_837923,DEV_0466,10.128.5,2064-01-22 00:00:00,ERR_CRASH_107,hardware,no_issue,0
TKT_180747,DEV_0157,10.72.0,2046-12-18 00:00:00,ERR_STREAM_102,connectivity,workaround,0
TKT_861820,DEV_0003,10.12.10,2027-03-10 00:00:00,ERR_BOOT_100,connectivity,rma,1
TKT_347439,DEV_0256,10.15.1,2028-03-15 00:00:00,ERR_CRASH_108,connectivity,rma,1
TKT_663891,DEV_0098,10.186.2,2084-12-06 00:00:00,ERR_NETWORK_101,update_failure,no_issue,0
TKT_953538,DEV_0448,10.36.0,2034-12-03 00:00:00,ERR_BOOT_103,hardware,workaround,0
TKT_528455,DEV_0211,10.133.8,2066-05-08 00:00:00,ERR_UPDATE_105,crash,fixed,0
TKT_896923,DEV_0216,10.148.0,2072-03-05 00:00:00,ERR_NETWORK_108,hardware,no_issue,0
TKT_885734,DEV_0189,10.91.3,2052-07-25 00:00:00,ERR_CRASH_107,update_failure,workaround,0
TKT_950851,DEV_0245,10.12.0,2026-06-21 00:00:00,ERR_UPDATE_104,update_failure,fixed,0
TKT_370476,DEV_0068,10.179.4,2081-12-10 00:00:00,ERR_NETWORK_106,crash,fixed,0
TKT_519960,DEV_0083,10.46.2,2038-01-25 00:00:00,ERR_NETWORK_108,performance,no_issue,0
TKT_535084,DEV_0272,10.71.5,2046-08-20 00:00:00,ERR_STREAM_100,connectivity,workaround,0
TKT_751139,DEV_0352,10.109.1,2057-11-08 00:00:00,ERR_STREAM_102,performance,workaround,0
TKT_263335,DEV_0413,10.201.2,2090-04-02 00:00:00,ERR_UPDATE_102,connectivity,fixed,0
TKT_852774,DEV_0397,10.168.6,2077-08-25 00:00:00,ERR_UPDATE_106,update_failure,rma,1
TKT_279355,DEV_0242,10.94.9,2053-08-27 00:00:00,ERR_CRASH_102,crash,no_issue,0
TKT_987260,DEV_0439,10.182.0,2082-07-05 00:00:00,ERR_STREAM_108,crash,no_issue,0
TKT_277784,DEV_0119,10.201.2,2090-03-23 00:00:00,ERR_STREAM_109,update_failure,workaround,0
TKT_833077,DEV_0472,10.110.4,2058-09-23 00:00:00,ERR_UPDATE_101,performance,workaround,0
TKT_200249,DEV_0013,10.19.1,2029-05-26 00:00:00,ERR_STREAM_103,crash,no_issue,0
TKT_666579,DEV_0099,10.44.0,2037-09-29 00:00:00,ERR_NETWORK_100,crash,no_issue,0
TKT_429155,DEV_0148,10.74.13,2048-09-23 00:00:00,ERR_STREAM_102,performance,no_issue,0
TKT_860714,DEV_0378,10.22.0,2029-11-02 00:00:00,ERR_UPDATE_102,crash,workaround,0
TKT_186244,DEV_0095,10.40.9,2036-07-12 00:00:00,ERR_NETWORK_107,update_failure,no_issue,0
TKT_832818,DEV_0461,10.194.7,2087-02-18 00:00:00,ERR_UPDATE_101,update_failure,no_issue,0
TKT_166496,DEV_0061,10.108.2,2057-08-09 00:00:00,ERR_CRASH_103,crash,rma,1
TKT_992696,DEV_0033,10.141.3,2069-01-18 00:00:00,ERR_UPDATE_106,update_failure,no_issue,0
TKT_445007,DEV_0480,10.137.5,2067-08-07 00:00:00,ERR_BOOT_104,update_failure,rma,1
TKT_848857,DEV_0388,10.137.1,2067-05-22 00:00:00,ERR_STREAM_106,connectivity,rma,1
TKT_632851,DEV_0370,10.148.0,2072-01-30 00:00:00,ERR_UPDATE_101,crash,no_issue,0
TKT_959795,DEV_0212,10.1.1,2024-04-06 00:00:00,ERR_CRASH_100,crash,fixed,0
TKT_575285,DEV_0126,10.27.20,2033-03-14 00:00:00,ERR_UPDATE_109,performance,no_issue,0
TKT_376832,DEV_0139,10.1.1,2024-05-12 00:00:00,ERR_UPDATE_102,connectivity,workaround,0
TKT_646650,DEV_0155,10.105.2,2056-08-22 00:00:00,ERR_BOOT_102,crash,workaround,0
TKT_712597,DEV_0290,10.52.5,2039-09-22 00:00:00,ERR_UPDATE_108,crash,no_issue,0
TKT_487392,DEV_0338,10.101.0,2055-05-02 00:00:00,ERR_BOOT_108,crash,rma,1
TKT_186285,DEV_0293,10.55.1,2040-11-05 00:00:00,ERR_BOOT_102,performance,workaround,0
TKT_131129,DEV_0335,10.159.0,2075-07-28 00:00:00,ERR_UPDATE_108,crash,fixed,0
TKT_966433,DEV_0275,10.133.5,2066-04-22 00:00:00,ERR_BOOT_106,crash,workaround,0
TKT_937874,DEV_0332,10.179.3,2081-11-19 00:00:00,ERR_STREAM_109,connectivity,workaround,0
TKT_770601,DEV_0302,10.38.6,2035-09-08 00:00:00,ERR_NETWORK_104,update_failure,fixed,0
TKT_989411,DEV_0042,10.74.16,2048-11-20 00:00:00,ERR_BOOT_107,connectivity,rma,1
TKT_480326,DEV_0032,10.176.24,2080-11-14 00:00:00,ERR_NETWORK_106,performance,fixed,0
TKT_502929,DEV_0090,10.40.1,2035-12-12 00:00:00,ERR_STREAM_105,connectivity,no_issue,0
TKT_215971,DEV_0087,10.36.1,2034-11-22 00:00:00,ERR_NETWORK_107,crash,no_issue,0
TKT_337504,DEV_0173,10.82.0,2050-03-05 00:00:00,ERR_NETWORK_102,hardware,rma,1
TKT_760685,DEV_0043,10.5.0,2025-01-14 00:00:00,ERR_BOOT_102,crash,workaround,0
TKT_248299,DEV_0204,10.90.1,2052-03-12 00:00:00,ERR_CRASH_103,update_failure,no_issue,0
TKT_894521,DEV_0303,10.203.7,2091-06-03 00:00:00,ERR_NETWORK_107,performance,workaround,0
TKT_267048,DEV_0254,10.128.1,2063-10-04 00:00:00,ERR_BOOT_102,crash,rma,1
TKT_996449,DEV_0365,10.67.0,2045-03-11 00:00:00,ERR_NETWORK_107,crash,no_issue,0
TKT_752887,DEV_0193,10.49.3,2038-08-11 00:00:00,ERR_CRASH_102,connectivity,workaround,0
TKT_613392,DEV_0114,10.29.2,2033-06-30 00:00:00,ERR_BOOT_109,crash,workaround,0
TKT_610312,DEV_0399,10.65.5,2044-09-07 00:00:00,ERR_NETWORK_104,hardware,fixed,0
TKT_813052,DEV_0376,10.169.0,2077-10-12 00:00:00,ERR_CRASH_109,connectivity,workaround,0
TKT_712621,DEV_0371,10.49.1,2038-08-11 00:00:00,ERR_UPDATE_107,performance,rma,1
TKT_357462,DEV_0200,10.176.12,2080-01-20 00:00:00,ERR_STREAM_103,hardware,rma,1
TKT_592345,DEV_0400,10.146.5,2071-09-21 00:00:00,ERR_UPDATE_107,hardware,fixed,0
TKT_391895,DEV_0136,10.94.7,2053-06-06 00:00:00,ERR_UPDATE_100,update_failure,fixed,0
TKT_730120,DEV_0387,10.27.19,2033-02-02 00:00:00,ERR_UPDATE_104,hardware,workaround,0
TKT_840645,DEV_0363,10.149.4,2072-06-16 00:00:00,ERR_BOOT_102,hardware,rma,1
TKT_476424,DEV_0192,10.113.6,2060-10-06 00:00:00,ERR_NETWORK_109,crash,no_issue,0
TKT_612098,DEV_0221,10.66.5,2045-02-22 00:00:00,ERR_BOOT_109,performance,fixed,0
TKT_478500,DEV_0084,10.15.6,2028-07-06 00:00:00,ERR_CRASH_107,performance,fixed,0
TKT_671510,DEV_0190,10.80.2,2050-01-10 00:00:00,ERR_NETWORK_102,update_failure,workaround,0
TKT_493078,DEV_0027,10.130.4,2064-08-17 00:00:00,ERR_CRASH_107,update_failure,workaround,0
TKT_506685,DEV_0356,10.27.11,2032-05-16 00:00:00,ERR_CRASH_103,crash,fixed,0
TKT_928866,DEV_0291,10.201.2,2090-03-07 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_600976,DEV_0498,10.194.13,2087-07-31 00:00:00,ERR_BOOT_104,connectivity,fixed,0
TKT_840941,DEV_0039,10.141.1,2068-11-28 00:00:00,ERR_STREAM_103,update_failure,workaround,0
TKT_521927,DEV_0112,10.66.2,2044-11-20 00:00:00,ERR_BOOT_100,hardware,workaround,0
TKT_100717,DEV_0253,10.65.3,2044-08-29 00:00:00,ERR_BOOT_102,connectivity,fixed,0
TKT_807156,DEV_0408,10.69.7,2046-01-04 00:00:00,ERR_STREAM_106,connectivity,no_issue,0
TKT_468973,DEV_0491,10.136.3,2067-02-06 00:00:00,ERR_UPDATE_106,connectivity,fixed,0
TKT_834735,DEV_0147,10.41.3,2036-11-29 00:00:00,ERR_BOOT_105,crash,workaround,0
TKT_626251,DEV_0379,10.196.5,2088-04-22 00:00:00,ERR_NETWORK_106,crash,no_issue,0
TKT_439981,DEV_0017,10.117.0,2061-04-07 00:00:00,ERR_BOOT_104,update_failure,fixed,0
TKT_355261,DEV_0042,10.41.4,2036-12-23 00:00:00,ERR_BOOT_105,crash,no_issue,0
TKT_548195,DEV_0049,10.133.6,2066-04-13 00:00:00,ERR_NETWORK_100,crash,no_issue,0
TKT_580022,DEV_0345,10.206.1,2092-03-02 00:00:00,ERR_STREAM_101,hardware,fixed,0
TKT_628965,DEV_0104,10.87.1,2050-12-25 00:00:00,ERR_CRASH_104,update_failure,workaround,0
TKT_279968,DEV_0363,10.176.12,2080-01-29 00:00:00,ERR_CRASH_107,connectivity,workaround,0
TKT_171568,DEV_0181,10.131.12,2065-10-24 00:00:00,ERR_STREAM_105,crash,workaround,0
TKT_517742,DEV_0227,10.190.0,2086-01-08 00:00:00,ERR_STREAM_104,hardware,rma,1
TKT_716153,DEV_0393,10.65.1,2044-06-13 00:00:00,ERR_BOOT_104,performance,no_issue,0
TKT_476853,DEV_0377,10.53.3,2040-03-27 00:00:00,ERR_UPDATE_108,crash,rma,1
TKT_310766,DEV_0172,10.131.12,2065-09-10 00:00:00,ERR_NETWORK_102,connectivity,fixed,0
TKT_887680,DEV_0253,10.60.12,2043-05-21 00:00:00,ERR_STREAM_106,crash,fixed,0
TKT_800663,DEV_0500,10.102.3,2055-08-22 00:00:00,ERR_UPDATE_101,crash,fixed,0
TKT_251451,DEV_0125,10.114.0,2060-10-11 00:00:00,ERR_STREAM_100,update_failure,fixed,0
TKT_236961,DEV_0303,10.85.1,2050-10-03 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_561146,DEV_0344,10.131.7,2065-04-25 00:00:00,ERR_BOOT_107,connectivity,rma,1
TKT_638279,DEV_0365,10.25.12,2031-04-27 00:00:00,ERR_NETWORK_101,connectivity,fixed,0
TKT_635361,DEV_0442,10.162.0,2075-12-04 00:00:00,ERR_BOOT_101,crash,workaround,0
TKT_103530,DEV_0011,10.129.0,2064-04-16 00:00:00,ERR_UPDATE_106,performance,fixed,0
TKT_909382,DEV_0190,10.109.0,2057-09-21 00:00:00,ERR_UPDATE_101,hardware,no_issue,0
TKT_929215,DEV_0498,10.187.3,2085-03-11 00:00:00,ERR_CRASH_105,performance,fixed,0
TKT_755368,DEV_0491,10.110.5,2058-10-07 00:00:00,ERR_UPDATE_101,connectivity,rma,1
TKT_762268,DEV_0367,10.107.0,2057-04-10 00:00:00,ERR_BOOT_106,update_failure,workaround,0
TKT_496044,DEV_0085,10.52.1,2039-07-14 00:00:00,ERR_STREAM_107,crash,fixed,0
TKT_759042,DEV_0473,10.116.2,2061-03-09 00:00:00,ERR_NETWORK_105,hardware,fixed,0
TKT_283392,DEV_0134,10.24.0,2030-05-27 00:00:00,ERR_BOOT_107,crash,workaround,0
TKT_918641,DEV_0407,10.53.1,2040-01-21 00:00:00,ERR_BOOT_101,update_failure,workaround,0
TKT_945100,DEV_0310,10.4.2,2024-10-14 00:00:00,ERR_CRASH_102,connectivity,workaround,0
TKT_961974,DEV_0261,10.149.1,2072-06-08 00:00:00,ERR_UPDATE_104,performance,rma,1
TKT_333503,DEV_0003,10.89.7,2051-11-08 00:00:00,ERR_CRASH_105,hardware,no_issue,0
TKT_197990,DEV_0460,10.182.0,2082-08-03 00:00:00,ERR_UPDATE_101,hardware,rma,1
TKT_490389,DEV_0130,10.102.3,2055-08-31 00:00:00,ERR_BOOT_106,connectivity,rma,1
TKT_320284,DEV_0114,10.93.0,2053-01-19 00:00:00,ERR_CRASH_105,update_failure,workaround,0
TKT_566583,DEV_0094,10.111.8,2059-12-19 00:00:00,ERR_CRASH_100,hardware,workaround,0
TKT_743511,DEV_0196,10.55.0,2040-09-23 00:00:00,ERR_NETWORK_107,update_failure,no_issue,0
TKT_228417,DEV_0088,10.69.4,2045-11-08 00:00:00,ERR_CRASH_106,crash,no_issue,0
TKT_252880,DEV_0469,10.136.4,2067-03-10 00:00:00,ERR_NETWORK_105,performance,rma,1
TKT_705790,DEV_0271,10.89.11,2052-01-26 00:00:00,ERR_NETWORK_104,update_failure,fixed,0
TKT_468894,DEV_0268,10.202.2,2090-06-14 00:00:00,ERR_UPDATE_102,hardware,workaround,0
TKT_373166,DEV_0276,10.15.1,2028-04-02 00:00:00,ERR_CRASH_100,crash,fixed,0
TKT_535588,DEV_0203,10.13.0,2027-10-14 00:00:00,ERR_STREAM_109,crash,fixed,0
TKT_199869,DEV_0349,10.194.13,2087-08-07 00:00:00,ERR_CRASH_100,performance,no_issue,0
TKT_646430,DEV_0078,10.55.10,2041-09-01 00:00:00,ERR_STREAM_107,connectivity,fixed,0
TKT_599921,DEV_0464,10.32.1,2034-02-15 00:00:00,ERR_STREAM_106,update_failure,fixed,0
TKT_180435,DEV_0300,10.114.1,2060-11-01 00:00:00,ERR_STREAM_108,performance,fixed,0
TKT_337891,DEV_0165,10.143.5,2070-04-28 00:00:00,ERR_NETWORK_102,crash,fixed,0
TKT_427809,DEV_0374,10.49.1,2038-07-10 00:00:00,ERR_NETWORK_101,connectivity,rma,1
TKT_679401,DEV_0080,10.78.1,2049-08-24 00:00:00,ERR_STREAM_101,update_failure,workaround,0
TKT_447514,DEV_0217,10.123.5,2063-01-30 00:00:00,ERR_UPDATE_104,hardware,rma,1
TKT_392982,DEV_0429,10.53.4,2040-04-11 00:00:00,ERR_STREAM_101,connectivity,workaround,0
TKT_542709,DEV_0322,10.137.1,2067-05-17 00:00:00,ERR_STREAM_109,connectivity,fixed,0
TKT_737907,DEV_0281,10.27.3,2031-12-04 00:00:00,ERR_UPDATE_109,update_failure,fixed,0
TKT_795444,DEV_0485,10.136.3,2067-01-29 00:00:00,ERR_NETWORK_101,connectivity,rma,1
TKT_971402,DEV_0186,10.52.7,2040-01-10 00:00:00,ERR_CRASH_106,performance,fixed,0
TKT_236627,DEV_0227,10.65.0,2044-06-03 00:00:00,ERR_CRASH_103,hardware,rma,1
TKT_971602,DEV_0018,10.105.5,2056-10-24 00:00:00,ERR_BOOT_101,update_failure,fixed,0
TKT_457832,DEV_0142,10.54.2,2040-10-14 00:00:00,ERR_BOOT_107,hardware,rma,1
TKT_539679,DEV_0475,10.174.0,2078-09-03 00:00:00,ERR_CRASH_101,connectivity,fixed,0
TKT_670711,DEV_0395,10.140.1,2068-05-18 00:00:00,ERR_STREAM_104,update_failure,no_issue,0
TKT_662647,DEV_0015,10.176.8,2079-11-23 00:00:00,ERR_BOOT_109,connectivity,workaround,0
TKT_183311,DEV_0479,10.183.2,2083-01-29 00:00:00,ERR_BOOT_107,performance,fixed,0
TKT_213915,DEV_0092,10.189.6,2085-11-27 00:00:00,ERR_BOOT_107,hardware,fixed,0
TKT_857202,DEV_0001,10.194.11,2087-06-02 00:00:00,ERR_NETWORK_100,update_failure,no_issue,0
TKT_542734,DEV_0399,10.32.1,2034-02-15 00:00:00,ERR_NETWORK_102,crash,fixed,0
TKT_957639,DEV_0381,10.113.4,2060-08-05 00:00:00,ERR_CRASH_104,performance,fixed,0
TKT_430577,DEV_0420,10.114.0,2060-10-22 00:00:00,ERR_UPDATE_104,update_failure,workaround,0
TKT_795041,DEV_0149,10.110.10,2059-02-26 00:00:00,ERR_UPDATE_102,update_failure,fixed,0
TKT_925933,DEV_0342,10.25.12,2031-05-01 00:00:00,ERR_CRASH_109,performance,workaround,0
